key,star,fork,hasdownload,hasissue,haswiki,haspage,openissue,size,testfile,docfile,srcfile,loc,comment,filedepth,filect,dirbranching,dirct
bokmann--business_time,653,141,1,1,1,0,18,224,17,0,32,1585,87,32,37,47,10
bootstrap-ruby--rails-bootstrap-forms,1040,240,1,1,1,0,82,596,114,0,64,2421,240,202,91,135,44
boxen--boxen,1587,148,1,1,0,0,23,336,29,0,53,2686,164,54,59,74,15
boxen--our-boxen,2502,1061,1,1,0,0,13,6328,0,0,26,1378,95,63,98,120,22
bploetz--versionist,823,40,1,1,1,0,5,520,0,0,61,2895,95,123,75,102,27
brainspec--enumerize,1171,114,1,1,0,0,1,308,20,0,47,3492,43,41,53,65,12
brandonhilkert--fucking_shell_scripts,976,72,1,1,1,0,3,136,0,0,19,577,2,28,22,32,10
brandonhilkert--sucker_punch,1935,91,1,1,1,0,1,148,8,0,20,1200,55,26,23,31,8
brendanlim--mobile-fu,725,205,1,1,1,1,34,52,0,0,7,175,44,4,13,15,2
brentd--xray-rails,1024,48,1,1,1,0,9,412,0,0,51,1852,287,135,61,93,32
brianmario--charlock_holmes,675,87,1,1,1,0,36,1732,27,0,24,1772,234,17,42,49,7
brianmario--mysql2,1526,343,1,1,0,0,46,572,0,0,54,6989,655,31,73,86,13
brigade--overcommit,1593,119,1,1,0,1,23,1712,0,0,314,15378,1666,142,328,364,36
brigade--scss-lint,2563,358,1,1,0,0,63,1308,0,0,196,21626,995,78,207,230,23
brooklynDev--airborne,841,87,1,1,1,1,34,292,0,0,54,1708,0,21,60,67,7
browserify-rails--browserify-rails,611,84,1,1,1,0,23,460,94,0,58,1218,282,116,85,110,25
browsermedia--browsercms,1220,1185,1,1,1,0,316,6988,307,14,757,32179,3741,1305,1101,1370,269
brynary--rack-bug,1107,116,0,1,1,0,18,596,0,0,82,6303,671,101,90,111,21
brynary--rack-test,697,186,0,1,0,1,78,192,0,0,18,1742,137,28,28,37,9
brynary--webrat,1570,301,0,0,1,0,22,17068,0,0,201,8690,518,316,217,282,65
bundler--bundler,3587,1661,0,1,0,1,217,3188,0,0,378,44504,4477,388,417,496,79
busyloop--lolcat,1875,72,1,1,0,0,3,268,0,0,7,154,96,9,11,15,4
Caged--gitnub,1055,58,1,1,1,0,9,6100,0,0,61,6154,1817,1515,670,934,264
calabash--calabash-android,1260,555,1,1,1,0,33,4704,0,0,111,6668,278,124,145,176,31
calabash--calabash-ios,1408,323,1,1,1,0,76,43204,0,0,200,20392,3669,1366,697,916,219
camping--camping,556,71,1,1,1,0,23,788,25,0,53,4811,800,57,75,91,16
CanCanCommunity--cancancan,3181,306,1,1,1,0,62,416,0,0,39,3411,633,41,54,66,12
cantino--huginn,15025,1607,1,1,1,0,259,7764,0,32,651,63095,4202,515,739,878,139
cantino--ruby-readability,802,162,1,1,1,0,16,1260,0,0,23,8880,1167,17,34,40,6
capistrano--capistrano,8925,1459,0,1,0,1,62,2444,0,0,152,15115,837,296,222,293,71
capistrano--sshkit,721,212,1,1,0,1,33,568,36,0,70,4634,176,61,78,96,18
cardmagic--classifier,595,127,1,1,1,0,18,168,8,0,18,853,257,26,22,31,9
cardmagic--contacts,610,225,1,1,1,0,34,144,11,0,23,1035,97,12,27,32,5
carrierwaveuploader--carrierwave,7053,1251,1,1,1,0,92,1388,0,0,95,10239,1836,89,134,162,28
carsonmcdonald--HTTP-Live-Video-Stream-Segmenter-and-Distributor,581,135,1,1,1,0,26,100,0,0,15,1138,281,2,15,16,1
Casecommons--pg_search,1651,200,1,1,1,0,107,472,0,0,56,5418,59,62,60,77,17
caskroom--homebrew-cask,9870,4249,1,1,0,0,67,14532,0,56,3558,44178,1731,33,3559,3571,12
caskroom--homebrew-fonts,585,159,1,1,1,0,1,4304,0,0,1052,11538,963,12,1053,1058,5
cassandra-rb--cassandra,686,151,1,1,1,0,5,1520,9,0,85,17016,3080,99,108,139,31
catarse--catarse,1163,730,1,1,1,0,12,17884,0,82,1451,71589,1558,802,1796,1983,187
cavalle--steak,786,35,1,1,1,1,4,1228,0,0,53,8410,413,326,117,179,62
celluloid--celluloid-io,866,87,1,1,1,0,31,316,0,0,38,2289,237,38,50,64,14
celluloid--celluloid,3404,257,1,1,1,0,59,740,0,0,130,6805,518,98,136,164,28
celluloid--dcell,618,62,1,1,1,0,13,1352,0,0,73,9124,485,51,86,105,19
celluloid--reel,602,82,1,1,1,0,38,316,0,0,41,2437,207,40,48,62,14
cerebris--jsonapi-resources,1626,307,1,1,1,1,197,1020,86,0,104,16336,532,90,108,134,26
cesarferreira--dryrun,1774,134,1,1,1,0,2,4348,0,0,11,596,30,11,21,26,5
cgriego--active_attr,942,58,1,1,1,0,52,472,0,0,75,3659,843,49,86,100,14
chanks--que,1028,63,1,1,0,0,19,456,0,0,66,3751,256,64,71,90,19
chaps-io--access-granted,593,28,1,1,1,0,3,132,0,0,18,920,32,24,21,29,8
chaps-io--gush,584,31,1,1,1,0,11,164,0,0,26,1865,2,19,30,37,7
chaps-io--public_activity,2239,226,1,1,1,0,18,424,30,0,63,1860,538,95,71,95,24
charliesome--better_errors,5954,373,1,1,1,0,55,220,0,0,32,2264,131,30,35,44,9
charliesome--rustboot,1017,192,1,1,1,0,8,28,0,0,4,200,12,0,6,6,0
charlotte-ruby--impressionist,932,209,1,1,1,0,65,1212,0,0,109,11384,521,285,140,203,63
chef--chef,4503,1892,1,1,0,0,515,19704,0,0,1937,191118,42732,2782,2292,2836,544
chef-cookbooks--docker,646,376,1,1,0,0,33,936,101,0,98,9275,824,262,115,175,60
chef--omnibus,810,198,1,1,0,0,66,12000,0,0,191,20180,7159,181,219,268,49
chef--vagrant-omnibus,561,71,1,1,0,0,25,188,24,0,16,760,147,61,24,41,17
chiliproject--chiliproject,621,200,1,0,0,0,0,17540,337,8,1555,138478,21075,1809,2127,2461,334
chloerei--writings,974,362,1,1,1,1,1,2208,97,2,310,10664,466,440,344,454,110
Chris911--iStats,885,64,1,1,1,1,8,128,0,0,19,1127,202,12,22,27,5
chrisfsampaio--imsg,684,53,1,1,1,0,8,76,0,0,7,147,8,13,13,18,5
chrisk--fakeweb,1014,114,1,1,0,0,32,416,55,0,40,4153,494,49,59,72,13
chriskite--anemone,1542,337,1,0,0,0,57,224,0,0,34,2122,252,17,41,47,6
chrislloyd--gravtastic,579,62,0,1,0,1,4,96,0,0,9,603,105,16,12,18,6
chrismccord--render_sync,1339,97,1,1,1,0,30,660,102,0,96,3557,711,196,113,159,46
churchio--onebody,1312,274,1,1,1,0,31,10472,0,2,1206,95995,11465,637,1284,1450,166
cinchrb--cinch,988,149,0,1,1,0,29,648,7,0,100,6243,2148,58,103,120,17
citation-style-language--styles,748,1355,1,1,1,0,79,44048,0,0,7,884,46,4,8385,8387,2
cjheath--geoip,567,65,1,1,1,0,12,320,7,0,20,7349,285,23,27,37,10
cjohansen--juicer,666,49,1,1,1,0,22,16968,53,0,68,4990,1948,97,86,112,26
clayallsopp--formotion,644,110,1,1,1,1,22,1220,0,0,141,14328,1172,124,163,200,37
cldwalker--hirb,1346,58,1,1,1,1,10,332,17,0,49,3243,480,30,52,61,9
cloudfoundry-attic--vcap,1388,387,1,0,0,0,0,2688,0,0,347,7931,665,1002,397,611,214
cloudfoundry--bosh,1084,501,1,1,0,0,218,47692,0,0,2417,212892,4048,3924,3048,3804,756
cloudhead--toto,1436,260,1,1,1,0,67,140,19,0,13,795,22,13,24,29,5
cmer--socialization,597,120,1,1,1,0,26,780,0,0,103,3182,422,239,133,193,60
CocoaPods--cocoapods-deintegrate,711,34,1,1,1,0,0,4332,0,0,151,5394,1085,1376,891,1085,194
CocoaPods--CocoaPods,8701,1638,1,1,1,0,202,17564,0,0,308,31655,8112,918,487,682,195
CocoaPods--Xcodeproj,679,204,1,1,1,0,46,5916,0,0,221,13982,4993,1810,575,855,280
codebrew--backbone-rails,1700,286,1,1,1,0,54,752,110,0,85,3459,1039,274,109,163,54
codeclimate--codeclimate,1090,105,1,1,0,0,13,840,0,0,151,8142,110,99,160,187,27
codekitchen--dinghy,1348,73,1,1,1,0,19,180,0,0,29,1439,90,21,32,40,8
codeplant--simple-navigation,826,132,1,1,1,0,7,460,0,0,61,4048,508,65,70,90,20
coderwall--coderwall-legacy,848,334,1,0,0,0,6,36436,0,0,1054,112114,7806,663,1754,1925,171
codetriage--codetriage,574,184,1,1,0,0,38,9416,66,2,275,53226,1148,209,308,370,62
cogitatio--vagrant-hostsupdater,821,89,1,1,1,0,37,80,0,0,11,380,19,9,14,17,3
coinbase--toshi,850,201,1,1,1,1,98,12212,0,0,125,223660,3800,160,184,223,39
colinta--motion-xray,580,13,1,1,1,0,5,372,0,0,31,2920,64,26,53,62,9
colinta--teacup,650,90,1,1,1,1,7,880,0,0,103,6227,794,161,127,168,41
collectiveidea--audited,1655,380,1,1,0,0,102,336,11,0,46,2057,171,53,55,71,16
collectiveidea--awesome_nested_set,1860,406,1,1,1,0,81,320,0,0,34,3561,170,32,43,54,11
collectiveidea--interactor,1511,86,1,1,1,0,22,172,0,0,16,2861,542,13,19,24,5
collectiveidea--json_spec,802,104,1,1,1,0,25,260,0,0,34,1382,0,46,46,60,14
colszowka--simplecov,2787,286,1,1,0,1,68,600,0,4,74,2886,437,80,110,132,22
comfy--comfortable-mexican-sofa,2045,506,1,1,1,0,94,3096,127,2,343,25399,1017,566,397,514,117
Compass--compass-rails,605,244,1,1,0,0,0,228,24,0,28,903,30,55,43,57,14
composite-primary-keys--composite_primary_keys,556,214,1,1,1,0,28,1000,130,0,177,6303,676,112,187,219,32
ConradIrwin--pry-rescue,603,34,1,1,1,0,38,228,0,0,41,1205,188,21,44,52,8
copiousfreetime--launchy,569,43,1,1,1,0,4,232,0,0,36,2153,258,25,40,49,9
copycopter--copycopter-server,695,184,1,1,0,0,29,2544,0,0,131,5890,390,154,200,248,48
crowdint--rails3-jquery-autocomplete,974,397,0,1,1,0,75,1008,17,0,118,3296,685,214,134,190,56
Crowdtilt--CrowdtiltOpen,578,317,1,1,1,0,61,1508,0,0,223,8456,1102,229,258,321,63
cryptosphere--cryptosphere,1138,44,1,1,1,0,1,1096,0,0,47,14439,2041,69,60,82,22
ctran--annotate_models,2325,310,1,1,1,0,46,1500,0,0,100,2812,812,772,276,420,144
cucumber--aruba,732,135,1,1,0,0,40,1956,0,2,180,8894,2565,386,323,419,96
cucumber--cucumber-rails,877,279,1,1,1,0,10,804,0,0,44,1485,74,122,72,102,30
cucumber--cucumber-ruby,4983,1092,1,1,0,0,60,3612,0,0,283,19627,1116,1092,511,743,232
CultivateLabs--storytime,673,57,1,1,1,0,32,6840,0,0,405,17402,1799,586,459,591,132
cypriss--mutations,1035,48,1,1,1,0,19,228,0,0,41,2794,146,7,45,48,3
DamirSvrtan--fasterer,669,23,1,1,1,0,6,500,0,0,100,2170,35,48,104,118,14
danchoi--vmail,650,61,1,1,1,0,88,424,19,0,33,2859,209,14,49,55,6
danger--danger,972,85,1,1,0,0,32,1540,0,0,188,14387,1817,250,203,262,59
danielpclark--faster_path,607,22,1,1,1,0,25,380,47,0,69,2278,102,39,75,90,15
danlucraft--redcar,1001,157,0,1,1,0,20,33588,0,0,634,43264,4487,3136,5971,6592,621
danmayer--coverband,844,38,1,1,1,0,13,696,18,0,26,1475,47,18,33,40,7
daqing--rabel,636,223,1,1,1,0,20,2512,15,2,387,9381,1427,343,476,571,95
DatabaseCleaner--database_cleaner,1926,374,1,1,1,1,90,804,0,0,113,4761,154,169,135,181,46
datamapper--dm-core,768,156,0,1,1,0,99,2096,0,0,247,27334,7068,217,250,301,51
davetron5000--gli,951,81,0,1,1,1,55,268,13,0,32,2708,333,20,41,49,8
davidcelis--recommendable,1162,92,1,1,1,1,16,572,65,0,76,2431,556,87,88,111,23
DavyJonesLocker--client_side_validations,2204,395,1,1,1,1,66,772,87,0,99,7503,314,149,106,146,40
dblock--fui,833,52,1,1,1,0,12,508,0,0,33,593,117,193,79,116,37
dchelimsky--rspec-rails,777,77,1,1,1,0,1,968,0,0,133,5675,749,215,167,216,49
dchelimsky--rspec,1804,182,1,1,1,0,17,2496,0,0,329,21010,2096,288,391,467,76
dcparker--ruby-gmail,754,132,1,1,1,1,27,72,3,0,7,452,73,7,12,15,3
ddollar--foreman,4051,497,1,1,1,1,14,688,0,0,76,2902,216,171,116,158,42
ddollar--heroku-accounts,1291,75,1,1,1,0,0,48,0,0,6,209,26,14,6,10,4
DeathKing--Learning-SICP,1669,345,1,1,1,0,2,7500,0,0,11,393,31,12,103,109,6
DefactoSoftware--Hours,725,161,1,1,1,0,43,4672,0,0,334,10116,1023,259,382,454,72
defunkt--cijoe,1084,140,0,1,0,0,23,172,9,0,24,1248,115,22,30,38,8
defunkt--dotjs,3086,352,1,1,0,1,21,280,0,0,5,244,3,4,12,14,2
defunkt--gist,2316,237,0,1,0,1,35,220,0,0,14,3196,805,10,18,23,5
defunkt--github-gem,1079,187,0,1,0,0,62,300,0,0,37,3929,131,18,44,51,7
defunkt--unicorn,1241,229,0,0,0,0,6,960,24,0,89,9894,1559,43,142,158,16
deivid-rodriguez--byebug,2105,149,1,1,1,0,29,1044,58,0,184,12335,1995,87,189,214,25
deivid-rodriguez--pry-byebug,960,70,1,1,1,0,11,248,19,0,43,1357,262,38,47,59,12
dejan--auto_html,721,186,1,1,0,1,5,112,0,0,20,466,8,10,23,27,4
dejan--rails_panel,2715,108,1,1,1,0,23,1036,0,0,88,2693,353,319,119,173,54
denkGroot--Spina,1048,178,1,1,1,0,24,3448,138,0,289,19650,3087,786,398,550,152
dennisreimann--ioctocat,1698,283,1,1,1,1,19,32,0,0,5,252,8,2,5,6,1
dennybritz--rails_startup_template,687,120,1,1,1,0,1,16,0,0,2,116,39,0,2,2,0
dergachev--screengif,774,34,1,1,1,0,6,6068,0,0,9,440,13,7,15,18,3
desktoppr--wbench,1364,55,1,1,0,0,5,304,0,0,28,843,12,22,32,40,8
devopsgroup-io--vagrant-digitalocean,1599,167,1,1,0,0,36,228,11,0,30,1213,92,38,37,49,12
devopsgroup-io--vagrant-hostmanager,993,119,1,1,1,0,41,144,3,0,18,718,31,17,22,28,6
diaspora--diaspora,10954,2792,1,1,1,0,384,13788,0,0,1557,137355,6210,829,1728,1930,202
diogob--activerecord-postgres-hstore,836,112,1,1,1,1,17,104,0,0,11,761,82,13,16,21,5
discourse--discourse,19648,5192,1,0,1,0,5,69024,194,0,4710,415316,22329,1665,10750,11115,365
DockYard--postgres_ext,589,121,1,1,0,0,18,268,13,0,37,1631,10,63,43,59,16
documentcloud--cloud-crowd,875,85,1,1,1,0,12,720,26,0,62,2767,596,60,95,116,21
documentcloud--docsplit,723,167,1,1,0,1,45,3460,34,0,20,1523,116,36,54,66,12
documentcloud--documentcloud,546,157,1,1,1,0,181,11380,88,0,687,49251,7238,720,1168,1343,175
documentcloud--jammit,1194,212,1,1,0,1,45,1332,79,33,103,9489,255,61,121,140,19
Docverter--docverter,763,93,1,1,1,0,23,2860,0,44,31,2457,61,51,58,71,13
donmelton--video_transcoding,794,48,1,1,1,0,3,224,0,0,20,3007,99,7,22,25,3
doorkeeper-gem--doorkeeper,3294,635,1,1,1,0,23,1452,0,0,215,8892,656,347,225,311,86
dotless-de--vagrant-vbguest,1937,146,1,1,0,1,68,388,0,0,54,1924,519,73,64,83,19
drapergem--draper,3900,418,1,1,1,0,64,868,0,0,126,4621,565,258,135,195,60
drhenner--ror_ecommerce,1078,321,1,1,1,1,12,12640,6,0,948,52506,7046,1253,1108,1361,253
drnic--ruby-on-rails-tmbundle,922,155,1,1,1,0,32,2144,0,0,63,7172,677,205,389,436,47
dryruby--rack-throttle,661,107,1,1,0,0,6,184,0,2,22,685,245,18,36,43,7
dtan4--terraforming,790,115,1,1,0,1,45,760,0,0,129,10112,20,44,135,149,14
dtinth--JXA-Cookbook,1299,56,1,1,1,0,16,20,0,0,3,48,0,2,3,4,1
dwilkie--carrierwave_direct,734,162,1,1,1,0,26,320,0,0,39,2889,92,51,45,61,16
edavis10--redmine,2385,731,1,0,0,0,33,17668,476,7,1613,171231,16240,1189,2082,2364,282
eddiezane--lunchy,2374,109,1,1,1,0,6,56,0,0,7,326,8,6,10,13,3
egonSchiele--contracts.ruby,1042,52,1,1,1,1,31,464,0,0,46,4186,477,32,79,91,12
elabs--pundit,4696,348,1,1,0,0,30,200,0,0,20,1563,147,57,25,39,14
elastic--cookbook-elasticsearch,686,496,1,1,1,0,6,528,63,0,56,2754,180,162,66,108,42
elastic--elasticsearch-rails,1759,430,1,1,1,0,200,5492,0,0,172,13250,2208,221,195,244,49
elastic--elasticsearch-ruby,1076,234,1,1,1,0,43,3364,0,0,634,23939,7253,424,662,752,90
elastic--logstash,6627,1937,1,1,1,0,858,6592,0,0,585,40492,3582,1127,717,947,230
elcuervo--airplay,1018,65,1,1,1,0,22,580,18,13,45,1720,532,55,60,77,17
elcuervo--minuteman,607,52,1,1,1,1,2,108,4,0,17,721,6,11,20,24,4
elevation--event_calendar,992,221,1,1,1,0,53,244,0,0,29,1124,182,42,41,54,13
elight--acts_as_commentable_with_threading,633,162,1,1,1,0,15,156,0,0,18,543,46,32,27,37,10
eliotsykes--rspec-rails-examples,1492,182,1,1,1,1,38,948,0,0,132,4514,1515,223,148,212,64
elixir-lang--vim-elixir,602,77,1,1,1,0,14,252,0,0,42,2283,96,25,45,56,11
email-spec--email-spec,1015,155,1,1,1,0,34,980,0,0,93,9701,655,203,119,167,48
emberjs--ember-rails,1387,273,1,1,1,0,20,45984,115,0,144,666522,344,238,190,238,48
endofunky--sidetiq,1170,163,1,1,1,0,51,288,22,0,51,1752,192,38,58,70,12
Eric-Guo--wechat,777,253,1,1,1,0,9,560,0,0,58,5555,150,109,68,94,26
erikhuda--thor,3455,372,1,1,1,1,162,688,0,0,75,7760,1574,73,94,115,21
errbit--errbit,3508,881,1,1,1,1,64,2556,0,0,313,13801,1113,331,410,503,93
ErwinM--acts_as_tenant,593,116,1,1,1,0,17,144,0,0,21,1169,39,12,24,29,5
etsy--deployinator,1804,148,1,1,1,0,6,1356,7,0,67,5857,790,65,72,89,17
evanphx--benchmark-ips,874,54,1,1,1,0,1,132,2,0,15,1044,244,23,19,26,7
eventmachine--eventmachine,3424,533,0,1,1,1,187,1372,0,0,152,17558,7236,53,173,191,18
everzet--capifony,782,255,1,0,1,1,58,272,0,0,32,3008,114,35,34,45,11
evilsocket--bettercap,1735,248,1,1,0,0,23,1980,0,0,111,6789,1780,131,127,158,31
evolution--genesis-wordpress,694,65,1,1,1,0,9,2508,10,0,39,1827,124,199,74,117,43
evrone--quiet_assets,1459,83,1,1,0,0,7,60,6,0,5,188,6,7,11,14,3
excid3--simple_calendar,655,159,1,1,1,1,12,164,0,0,20,685,79,35,24,36,12
excon--excon,772,190,1,1,1,0,54,1000,0,0,93,6722,804,72,119,141,22
exercism--exercism.io,2446,753,1,1,0,0,107,5744,118,0,518,36923,11324,335,609,703,94
ezmobius--nanite,763,64,1,1,1,0,15,708,0,0,86,5275,699,73,100,123,23
facebookarchive--instagram-ruby-gem,1253,537,1,0,1,0,64,824,0,0,76,2594,677,27,85,94,9
fakefs--fakefs,871,172,0,1,0,1,33,352,21,0,38,5433,475,31,43,54,11
fastlane--fastlane,12007,1799,1,1,0,0,397,32404,0,0,1128,127275,6204,3464,1767,2386,619
fatfreecrm--fat_free_crm,2800,1084,1,1,1,0,64,5984,0,0,954,50115,7079,517,1027,1161,134
faye--faye-websocket-ruby,707,66,1,1,1,0,1,188,0,0,26,1663,72,29,33,42,9
fazibear--colorize,666,83,0,1,0,0,3,92,3,0,8,517,89,7,12,15,3
fdietz--team_dashboard,869,155,1,1,1,1,25,3056,0,2,247,25057,14247,469,287,388,101
feedbin--feedbin,1665,174,1,1,0,0,56,6172,117,4,635,57293,7123,387,795,894,99
feedjira--feedjira,1832,377,1,1,0,0,30,1872,0,0,90,14721,169,34,94,105,11
felipecsl--wombat,865,96,1,1,1,1,12,2632,0,0,54,43711,150,50,60,76,16
fetlife--rollout,2019,171,1,1,1,0,6,96,0,0,5,984,0,9,12,16,4
ffaker--ffaker,1061,306,1,1,1,0,13,2828,135,0,279,11572,756,467,491,587,96
fgrehm--vagrant-cachier,980,95,1,1,1,0,48,424,0,0,74,1974,40,72,81,101,20
fgrehm--vagrant-lxc,1061,142,1,1,1,0,49,384,0,0,52,3636,235,57,60,78,18
Fingertips--passengerpane,621,41,1,1,1,0,21,1948,43,3,55,4181,456,93,98,127,29
flapjack--flapjack,614,90,1,1,1,0,133,4796,0,1,195,64916,5301,231,246,299,53
flavorjones--loofah,593,77,1,1,1,0,29,372,18,0,31,3577,538,35,38,50,12
floere--phony,598,147,1,1,1,1,6,728,0,0,91,12910,1357,51,98,114,16
fluent--fluentd,4650,550,1,1,1,0,52,2860,148,0,314,47747,4263,110,353,381,28
flyerhzm--bullet,4297,215,1,1,1,0,23,752,0,0,101,6336,115,77,122,145,23
flyerhzm--switch_user,563,88,1,1,1,0,11,316,0,0,49,1647,44,71,53,75,22
fnando--browser,1347,245,1,1,0,0,17,592,37,0,119,4382,183,35,124,135,11
fog--fog,3934,1559,1,1,1,0,43,10792,0,0,2025,77719,9373,1230,2048,2312,264
FontCustom--fontcustom,2996,384,1,1,1,1,100,520,0,0,46,2687,446,94,70,94,24
FooBarWidget--default_value_for,582,72,1,1,1,0,4,100,0,0,6,875,90,7,15,18,3
Fosome--garb,691,153,0,1,1,0,27,304,29,0,54,1813,68,43,59,71,12
fphilipe--premailer-rails,850,166,1,1,1,0,0,308,0,0,41,1298,20,90,48,73,25
franzejr--best-ruby,2045,169,1,1,1,1,7,492,0,0,114,1783,219,11,117,122,5
fredwu--angel_nest,782,198,1,1,0,0,2,1336,0,0,186,7200,1177,223,227,290,63
fredwu--api_taster,732,92,1,1,0,1,11,936,0,0,123,7346,1490,237,137,195,58
freerange--mocha,826,121,1,1,1,0,62,1296,130,0,236,11958,1540,60,252,270,18
freshshell--fresh,717,60,1,1,1,1,37,180,0,0,9,2874,156,16,13,19,6
Fudge--gltail,578,98,1,1,1,0,20,368,2,0,43,2736,439,23,52,60,8
Fullscreen--bh,791,67,1,0,0,1,30,676,0,0,114,3697,544,127,128,161,33
fxn--tkn,925,83,1,1,0,0,5,776,0,0,4,744,78,8,15,19,4
galetahub--ckeditor,1610,699,1,1,1,0,195,5772,95,0,397,9644,1896,965,523,684,161
Gargron--mastodon,790,44,1,1,1,0,45,13892,0,0,489,15755,876,652,2385,2529,144
garybernhardt--selecta,1112,74,1,1,1,0,7,392,0,0,12,4767,100,4,18,20,2
gazay--gon,2230,147,1,1,1,1,22,384,0,4,29,1812,14,27,46,56,10
geerlingguy--ansible-vagrant-examples,757,223,1,1,1,0,4,700,0,0,75,1103,58,177,118,174,56
geminabox--geminabox,1121,266,1,1,1,0,11,516,51,0,70,3195,50,78,81,104,23
geokit--geokit-rails,1160,195,1,1,1,0,46,296,28,0,43,1381,240,30,51,61,10
geokit--geokit,1385,333,1,1,1,1,16,744,33,0,113,9664,492,20,117,124,7
gettalong--kramdown,973,157,1,1,1,0,31,3496,559,98,344,15076,2041,255,690,750,60
gimite--google-drive-ruby,1076,271,1,1,1,0,13,392,11,9,29,2203,652,24,41,51,10
ging--social_stream,1094,304,1,1,1,0,46,13172,0,0,1166,69839,8718,3182,1460,2052,592
github-archive--dat-science,605,11,1,1,0,0,0,84,3,0,9,608,69,13,12,17,5
github-archive--developer.github.com,1277,1335,1,0,0,0,1,28264,0,0,388,27184,1063,173,697,746,49
github-archive--swordfish,791,79,1,1,0,0,27,1656,0,0,135,18466,6994,203,156,212,56
github--gemoji,2379,359,1,1,0,0,3,504,5,0,23,17703,41,15,45,52,7
github--github-services,1834,1309,0,0,0,0,0,17840,149,0,338,17024,917,88,550,573,23
github--janky,2559,212,1,1,1,1,12,652,8,0,78,3632,602,61,90,106,16
github--linguist,4187,1680,1,1,0,1,96,28988,97,0,793,190732,41528,2333,2108,2785,677
github--markup,3465,2936,0,1,0,0,148,256,35,0,32,1184,59,25,51,60,9
github--pages-gem,921,144,1,1,0,0,9,132,0,0,20,601,77,14,24,30,6
github--scientist,3702,95,1,1,0,0,8,128,7,0,16,1326,168,12,19,24,5
gitlabhq--gitlab-ci,1492,346,1,1,1,0,67,3600,0,69,463,15689,1292,333,523,620,97
gitlabhq--gitlabhq,18626,5087,1,1,0,0,0,49176,0,962,4895,359911,18518,3402,5784,6567,783
gitlabhq--gitlab-recipes,597,460,1,1,1,0,24,476,0,0,43,3571,341,101,60,94,34
gjtorikian--html-proofer,652,72,1,1,0,0,19,1872,0,0,240,10654,99,365,268,329,61
glebm--i18n-tasks,1121,92,1,1,1,1,18,744,0,0,124,6098,686,152,127,163,36
globalize--globalize,1385,330,1,1,1,1,76,560,74,0,100,4145,147,54,103,119,16
gma--nesta,898,136,1,1,1,0,20,608,45,0,91,4506,196,107,106,136,30
gocardless--hutch,566,95,1,1,1,0,16,444,0,0,61,3427,168,109,67,96,29
gocardless--statesman,800,89,1,1,1,0,23,332,0,0,49,2981,59,46,53,67,14
gonzalo-bulnes--simple_token_authentication,960,162,1,1,1,0,33,480,0,3,60,3347,254,33,71,82,11
google--google-api-ruby-client,1389,369,1,1,0,0,39,26132,0,0,546,231774,219120,700,566,715,149
goshakkk--nsa_panel,784,22,1,1,0,0,1,1892,69,0,61,5794,234,209,82,132,50
gottfrois--dashing-rails,1323,141,1,1,1,0,11,2160,0,0,119,19638,2140,354,147,226,79
grobie--soundcloud2000,1235,66,1,1,1,1,27,172,0,0,30,1181,29,28,33,42,9
grocer--grocer,1002,119,1,1,0,0,26,372,0,0,43,1825,75,30,55,65,10
grosser--parallel_tests,1881,352,1,1,1,0,67,19992,0,0,139,4766,755,583,266,372,106
grosser--parallel,2306,152,1,1,1,0,31,316,0,0,60,1595,41,10,65,69,4
grosser--smusher,573,20,1,1,1,0,2,152,0,0,10,403,18,24,27,36,9
guard--guard-rspec,985,215,1,1,1,0,17,280,0,0,39,2647,219,48,47,60,13
guard--guard,5138,430,1,1,1,1,42,1120,0,0,128,9692,1382,148,152,191,39
guard--listen,877,130,1,1,1,0,28,448,0,0,66,5251,370,80,70,92,22
guipdutra--awesome-geek-podcasts,779,120,1,1,1,1,16,64,0,0,4,255,0,2,7,8,1
hakanensari--fixer-io,684,51,1,1,1,1,10,176,0,0,26,703,181,21,33,42,9
haml--haml,3046,504,1,1,0,0,65,812,78,0,93,9699,1384,71,106,127,21
hamstergem--hamster,1551,75,0,1,0,0,14,4,0,0,,,,0,0,0,0
hanami--hanami,3354,329,1,1,1,0,17,29180,998,0,533,19048,7115,3077,931,1409,478
harrystech--prelaunchr,637,414,1,1,0,0,13,3108,0,2,69,2984,688,121,118,157,39
hashrocket--decent_exposure,1431,83,1,1,1,0,1,264,0,0,31,1420,158,37,39,51,12
hassox--warden,1791,138,1,1,1,1,21,300,0,0,37,3224,552,37,43,54,11
helpyio--helpy,891,172,1,1,0,0,65,23852,98,0,953,94856,13812,1363,1145,1401,256
heroku--heroku,1416,391,1,1,1,0,316,2256,0,0,134,15475,1603,101,149,180,31
heroku--rails_12factor,749,38,1,1,1,0,6,56,3,0,6,73,1,7,9,12,3
hexgnu--linkedin,718,399,1,1,1,0,29,388,0,0,45,2693,460,182,49,81,32
hexorx--countries,947,402,1,1,1,1,18,3832,0,0,569,69984,81,40,573,584,11
HipByte--RubyMotionSamples,1181,330,1,1,1,0,15,23992,0,0,367,10778,673,1484,790,1092,302
HipByte--RubyMotion,651,158,1,0,0,0,49,3888,15,0,358,24488,8470,1479,471,677,206
hiravgandhi--angularjs-rails,773,125,1,1,1,0,7,4564,0,0,25,70146,42727,24,28,36,8
hirefire--hirefire,647,66,1,1,1,0,29,228,0,0,35,1185,621,42,38,49,11
